tet_A_6_AF534183.R	215	DTU_2016_111_1_MG_KEN-72,DTU_2016_115_1_MG_KHM-21,DTU_2016_148_1_MG_NPL-33,DTU_2016_150_1_MG_PAK-7,DTU_2016_155_1_MG_SEN-8,DTU_2016_180_1_MG_TZA-15,DTU_2016_221_1_MG_VNM-48,DTU_2016_229_1_MG_ZMB-49b,DTU_2016_230_2_MG_ZMB-49b_1,DTU_2016_232_4_MG_ZMB-49b_3,DTU_2016_248_1_MG_Reproduce_54_1,DTU_2016_249_2_MG_Reproduce_54_3,DTU_2016_28_1_MG_BWA-19,DTU_2016_69_1_MG_ECU-14,DTU_2017_306_1_MG_PT_LI,DTU_2017_308_1_MG_GR_AT,DTU_2017_309_1_MG_GB_FA,DTU_2017_311_1_MG_TD_ND,DTU_2017_312_1_MG_CI_AB,DTU_2017_314_1_MG_CI_YA,DTU_2017_315_1_MG_MY_KL,DTU_2017_316_1_MG_MY_KG,DTU_2017_317_1_MG_CM_YA,DTU_2017_318_1_MG_HK_HK,DTU_2017_319_1_MG_VN_HO,DTU_2017_320_1_MG_BR_BE,DTU_2017_323_1_MG_MY_AS,DTU_2017_324_1_MG_MY_PG,DTU_2017_325_1_MG_MY_IP,DTU_2017_326_1_MG_MY_PB,DTU_2017_329_1_MG_NL_AM,DTU_2017_330_1_MG_NL_UT,DTU_2017_331_1_MG_UY_MV,DTU_2017_339_1_MG_DE_DR,DTU_2017_340_1_MG_AL_TI,DTU_2017_342_1_MG_GH_KU,DTU_2017_344_1_MG_PH_QU,DTU_2017_345_1_MG_FR_NA,DTU_2017_346_1_MG_FR_AU,DTU_2017_347_1_MG_CH_BR,DTU_2017_350_1_MG_IT_VE,DTU_2017_352_1_MG_IT_NO,DTU_2017_356_1_MG_ME_PO,DTU_2017_358_1_MG_RS_BE,DTU_2017_359_1_MG_FI_TU,DTU_2017_360_1_MG_FI_OU,DTU_2017_361_1_MG_FI_HE,DTU_2017_363_1_MG_CZ_BR,DTU_2017_364_1_MG_TZ_MW,DTU_2017_368_1_MG_BB_BR,DTU_2017_371_1_MG_US_AU,DTU_2017_372_1_MG_US_HO_a,DTU_2017_373_1_MG_BD_DH,DTU_2017_374_2_MG_US_HO_b,DTU_2017_377_1_MG_LV_RI,DTU_2017_380_1_MG_MU_PL,DTU_2017_381_1_MG_IL_BE,DTU_2017_384_1_MG_AU_DD,DTU_2017_385_1_MG_MT_MS,DTU_2017_386_1_MG_MT_MN,DTU_2017_389_1_MG_SA_KA,DTU_2017_391_1_MG_LC_GR,DTU_2017_393_1_MG_TG_LO,DTU_2017_394_1_MG_NG_LA,DTU_2017_397_1_MG_TW_TA,DTU_2017_398_1_MG_US_SE,DTU_2017_400_1_MG_EC_QU,DTU_2017_401_1_MG_PE_PI,DTU_2017_402_1_MG_EC_GY,DTU_2017_403_1_MG_EC_CU,DTU_2017_404_1_MG_EC_GA,DTU_2017_406_1_MG_MW_MZ,DTU_2017_407_1_MG_MW_ZO,DTU_2017_412_2_MG_NG_IL_b,DTU_2017_418_1_MG_NG_IB_a,DTU_2017_419_2_MG_NG_IB_b,DTU_2017_424_1_MG_TZ_MS,DTU_2017_425_1_MG_EE_TA,DTU_2017_428_1_MG_EE_NA,DTU_2017_429_1_MG_TH_PA,DTU_2017_433_1_MG_LU_LU,DTU_2017_437_1_MG_AU_ME,DTU_2017_445_1_MG_GB_NC,DTU_2017_446_1_MG_CA_TO,DTU_2017_447_1_MG_UG_KA,DTU_2017_448_1_MG_IN_MP,DTU_2017_451_1_MG_PK_HY,DTU_2017_452_1_MG_BF_OU,DTU_2017_453_1_MG_BF_BO,DTU_2017_456_1_MG_NP_KA,DTU_2017_460_1_MG_KE_NA,DTU_2017_461_1_MG_KZ_AL,DTU_2017_466_1_MG_MA_CA,DTU_2017_467_1_MG_LK_RA,DTU_2017_468_1_MG_LK_MO,DTU_2017_471_1_MG_LK_MA,DTU_2017_472_1_MG_IR_SH,DTU_2017_514_1_MG_TZ_MW_210,DTU_2017_515_1_MG_TZ_MO_211,DTU_2017_519_1_MG_BJ_SB_215,DTU_2017_522_1_MG_CI_AB_218,DTU_2017_524_1_MG_CI_YA_220,DTU_2017_530_1_MG_HK_HK_226,DTU_2017_531_1_MG_UG_KA_227,DTU_2017_534_1_MG_MY_KL_230,DTU_2017_535_1_MG_MY_KG_231,DTU_2017_536_1_MG_MY_IP_232,DTU_2017_553_1_MG_PK_KA_249,DTU_2017_560_1_MG_NG_LA_256,DTU_2017_571_1_MG_EE_NA_267,DTU_2017_583_1_MG_MW_MA_279,DTU_2017_592_1_MG_NP_BH_288,DTU_2017_606_1_MG_GH_KU_302,DTU_2017_618_1_MG_MY_PG_314,DTU_2017_619_1_MG_MY_PB_315,DTU_2017_620_1_MG_TZ_MS_316,DTU_2017_623_1_MG_LC_CA_319,DTU_2017_627_1_MG_EC_QU_323,DTU_2017_961_1_MG_PK1708_L3,DTU_2017_967_1_MG_MY1709_L10,DTU_2017_968_1_MG_MY1710_L11,DTU_2017_969_1_MG_CN1707_L12,DTU_2017_970_1_MG_CN1708_L13,DTU_2017_971_1_MG_CN1709_L14,DTU_2017_972_1_MG_CN1710_L15,DTU_2017_973_1_MG_PK1709_L18,DTU_2017_974_1_MG_PK1710_L19,DTU_2017_976_1_MG_AU1710_L21,DTU_2017_977_1_MG_CM1710_L22,DTU_2017_980_1_MG_CM1707_L25,DTU_2017_981_1_MG_CM1708_L26,DTU_2017_982_1_MG_CM1709_L27,DTU_2018_1012_1_MG_MY1803_L61,DTU_2018_1014_1_MG_MY1805_L63,DTU_2018_1017_1_MG_US1807_L68,DTU_2018_1018_1_MG_US1808_L69,DTU_2018_1031_1_MG_EC1805_L82,DTU_2018_1032_1_MG_EC1807_L83,DTU_2018_1037_1_MG_CN1809_L88,DTU_2018_1039_1_MG_CM1804_L96,DTU_2018_1065_1_MG_TZ_MO_3,DTU_2018_1066_1_MG_TZ_MO_4,DTU_2018_1067_1_MG_TZ_MO_5,DTU_2018_1068_1_MG_TZ_MO_6,DTU_2018_1069_1_MG_TZ_MO_7,DTU_2018_1070_1_MG_TZ_MO_8,DTU_2018_1071_1_MG_TZ_MO_9,DTU_2018_1072_1_MG_TZ_MO_10,DTU_2018_646_1_MG_SG_JU_334,DTU_2018_649_1_MG_DK_AM_337,DTU_2018_661_1_MG_MY_KL_349,DTU_2018_670_1_MG_TG_LO_358,DTU_2018_682_1_MG_TZ_MW_370,DTU_2018_685_1_MG_GB_CA_373,DTU_2018_687_1_MG_PK_FA_375,DTU_2018_693_1_MG_KR_GW_382,DTU_2018_696_1_MG_GR_TH_385,DTU_2018_698_1_MG_IN_KO_387,DTU_2018_704_1_MG_CN_NA_392,DTU_2018_710_1_MG_MA_CA_398,DTU_2018_714_1_MG_IN_UD_411,DTU_2018_716_1_MG_EC_QU_413,DTU_2018_717_1_MG_CI_AB_414,DTU_2018_718_1_MG_CI_YA_415,DTU_2018_724_1_MG_NG_LA_421,DTU_2018_725_1_MG_MY_PB_422,DTU_2018_726_1_MG_MY_PG_423,DTU_2018_729_1_MG_MY_IH_426,DTU_2018_730_1_MG_MY_KG_427,DTU_2018_734_1_MG_GB_EB_431,DTU_2018_735_1_MG_CI_YA_2_432,DTU_2018_741_1_MG_FI_OU_438,DTU_2018_744_1_MG_IL_BE_441,DTU_2018_750_1_MG_KE_NA_447,DTU_2018_756_1_MG_MK_SK_453,DTU_2018_767_1_MG_SG_JU_464,DTU_2018_775_1_MG_PK_KA_472,DTU_2018_780_1_MG_AE_DU_477,DTU_2018_782_1_MG_SN_DA_479,DTU_2018_784_1_MG_NZ_DU_481,DTU_2018_785_1_MG_TZ_MS_482,DTU_2018_795_1_MG_GH_AC_561,DTU_2018_796_1_MG_GH_AC_2_566,DTU_2018_802_1_MG_TD_ND_486,DTU_2018_823_1_MG_MY_KG_507,DTU_2018_824_1_MG_MY_KL_508,DTU_2018_827_1_MG_SA_KA_511,DTU_2018_836_1_MG_TR_HA_520,DTU_2018_839_1_MG_TZ_MO_523,DTU_2018_844_1_MG_CI_BO_528,DTU_2018_857_1_MG_MG_AN_4_541,DTU_2018_861_1_MG_TW_TA_545,DTU_2018_862_1_MG_IT_VE_546,DTU_2018_864_1_MG_CN_NA_548,DTU_2018_866_1_MG_BW_GA_550,DTU_2018_868_1_MG_CH_SU_552,DTU_2018_869_1_MG_PK_FA_553,DTU_2018_872_1_MG_GB_EB_556,DTU_2018_879_1_MG_JP_JP_564,DTU_2018_882_1_MG_GH_AC_2_569,DTU_2018_883_1_MG_GH_KA_570,DTU_2018_907_1_MG_NP_KA_592,DTU_2018_908_1_MG_NG_LA_593,DTU_2018_911_1_MG_SG_JU_596,DTU_2018_926_1_MG_MY_PB_609,DTU_2018_927_1_MG_MY_PG_610,DTU_2018_928_1_MG_MY_SU_611,DTU_2018_936_1_MG_CO_BU_2_618,DTU_2018_937_1_MG_CO_BU_3_619,DTU_2018_938_1_MG_CO_BU_4_620,DTU_2018_943_1_MG_CO_BU_9_625,DTU_2018_987_1_MG_MY1801_L32,DTU_2018_988_1_MG_MY1802_L33,DTU_2019_1040_1_MG_CM1805_L97,DTU_2019_1041_1_MG_CM1802_L98
tet_A_4_AJ517790.R	4	DTU_2017_325_1_MG_MY_IP,DTU_2017_344_1_MG_PH_QU,DTU_2017_993_1_MG_CA1710_L38,DTU_2018_772_1_MG_CO_MO_469
tet_A_3_AY196695.R	3	DTU_2017_625_1_MG_ET_AD_321,DTU_2018_1039_1_MG_CM1804_L96,DTU_2018_919_2_MG_DK_AM_603_re_1
tet_A_6_AF534183.v1	1	DTU_2017_457_1_MG_KH_PP
tet_A_4_AJ517790.v1	1	DTU_2018_844_1_MG_CI_BO_528
tet_A_3_AY196695.v1	1	DTU_2018_653_1_MG_KH_PP_341
