erm_F_3_M17808.R	350	DTU_2016_100_1_MG_IRN-12,DTU_2016_101_2_MG_IRN-12_1,DTU_2016_102_3_MG_IRN-12_2,DTU_2016_109_1_MG_ITA-30,DTU_2016_110_1_MG_KAZ-6,DTU_2016_111_1_MG_KEN-72,DTU_2016_112_2_MG_KEN-72_1,DTU_2016_113_3_MG_KEN-72_2,DTU_2016_116_1_MG_LKA-40,DTU_2016_117_1_MG_LUX-32,DTU_2016_122_1_MG_MDA-65,DTU_2016_123_2_MG_MDA-65_1,DTU_2016_125_1_MG_MKD-62,DTU_2016_128_4_MG_MKD-62_3,DTU_2016_129_1_MG_MLT-63,DTU_2016_130_2_MG_MLT-63_1,DTU_2016_137_1_MG_NGA-50,DTU_2016_138_2_MG_NGA-50_1,DTU_2016_139_3_MG_NGA-50_2,DTU_2016_148_1_MG_NPL-33,DTU_2016_14_1_MG_AUT-70,DTU_2016_150_1_MG_PAK-7,DTU_2016_151_1_MG_PER-35,DTU_2016_152_1_MG_POL-36,DTU_2016_154_3_MG_POL-36_2,DTU_2016_162_1_MG_SVK-9,DTU_2016_163_2_MG_SVK-9_1,DTU_2016_168_1_MG_SWE-41a,DTU_2016_17_4_MG_AUT-70_3,DTU_2016_180_1_MG_TZA-15,DTU_2016_181_1_MG_USA-74,DTU_2016_182_1_MG_USA-74a,DTU_2016_184_3_MG_USA-74a_2,DTU_2016_185_4_MG_USA-74a_3,DTU_2016_18_1_MG_BGR-66,DTU_2016_19_2_MG_BGR-66_1,DTU_2016_1_1_MG_ALB-17,DTU_2016_20_3_MG_BGR-66_2,DTU_2016_21_4_MG_BGR-66_3,DTU_2016_220_1_MG_USA-74i,DTU_2016_222_1_MG_XK-60,DTU_2016_223_1_MG_ZAF-39,DTU_2016_226_1_MG_ZMB-49,DTU_2016_228_3_MG_ZMB-49_2,DTU_2016_229_1_MG_ZMB-49b,DTU_2016_230_2_MG_ZMB-49b_1,DTU_2016_231_3_MG_ZMB-49b_2,DTU_2016_232_4_MG_ZMB-49b_3,DTU_2016_235_7_MG_ZMB-49b_6,DTU_2016_236_1_MG_Reproduce_12_1,DTU_2016_237_2_MG_Reproduce_12_3,DTU_2016_238_1_MG_Reproduce_15_1,DTU_2016_246_1_MG_Reproduce_53a_1,DTU_2016_247_2_MG_Reproduce_53a_3,DTU_2016_248_1_MG_Reproduce_54_1,DTU_2016_25_1_MG_BRA-53a,DTU_2016_26_2_MG_BRA-53a_1,DTU_2016_27_3_MG_BRA-53a_2,DTU_2016_2_2_MG_ALB-17_1,DTU_2016_3_3_MG_ALB-17_2,DTU_2016_44_5_MG_CAN-22b_4,DTU_2016_45_1_MG_CAN-22c,DTU_2016_54_1_MG_CIV-13,DTU_2016_56_3_MG_CIV-13_2,DTU_2016_66_1_MG_DNK_71_RL,DTU_2016_67_1_MG_DNK-71_RA,DTU_2016_68_1_MG_DNK-71_RD,DTU_2016_70_1_MG_ECU-14a,DTU_2016_71_2_MG_ECU-14a_1,DTU_2016_94_1_MG_IND-11,DTU_2016_96_3_MG_IND-11_2,DTU_2017_306_1_MG_PT_LI,DTU_2017_307_1_MG_ES_BA,DTU_2017_309_1_MG_GB_FA,DTU_2017_315_1_MG_MY_KL,DTU_2017_316_1_MG_MY_KG,DTU_2017_317_1_MG_CM_YA,DTU_2017_318_1_MG_HK_HK,DTU_2017_322_1_MG_GL_SI,DTU_2017_323_1_MG_MY_AS,DTU_2017_328_1_MG_DK_AV,DTU_2017_329_1_MG_NL_AM,DTU_2017_331_1_MG_UY_MV,DTU_2017_339_1_MG_DE_DR,DTU_2017_340_1_MG_AL_TI,DTU_2017_346_1_MG_FR_AU,DTU_2017_350_1_MG_IT_VE,DTU_2017_352_1_MG_IT_NO,DTU_2017_353_1_MG_IE_GA,DTU_2017_354_1_MG_AT_VI,DTU_2017_357_1_MG_ET_AD,DTU_2017_360_1_MG_FI_OU,DTU_2017_361_1_MG_FI_HE,DTU_2017_362_1_MG_CZ_PR,DTU_2017_364_1_MG_TZ_MW,DTU_2017_365_1_MG_TZ_MO,DTU_2017_366_1_MG_PY_SL,DTU_2017_367_1_MG_PY_AS,DTU_2017_372_1_MG_US_HO_a,DTU_2017_373_1_MG_BD_DH,DTU_2017_375_1_MG_SK_BR,DTU_2017_377_1_MG_LV_RI,DTU_2017_378_1_MG_LV_LI,DTU_2017_379_1_MG_DE_BE,DTU_2017_381_1_MG_IL_BE,DTU_2017_382_1_MG_BA_BL,DTU_2017_383_1_MG_AU_MA,DTU_2017_385_1_MG_MT_MS,DTU_2017_386_1_MG_MT_MN,DTU_2017_387_1_MG_MT_GO,DTU_2017_388_1_MG_HU_BU,DTU_2017_389_1_MG_SA_KA,DTU_2017_390_1_MG_LC_CA,DTU_2017_392_1_MG_IN_CO,DTU_2017_396_1_MG_BW_GA,DTU_2017_401_1_MG_PE_PI,DTU_2017_404_1_MG_EC_GA,DTU_2017_406_1_MG_MW_MZ,DTU_2017_407_1_MG_MW_ZO,DTU_2017_408_1_MG_MW_BL,DTU_2017_409_1_MG_IS_RE,DTU_2017_410_1_MG_PL_PL,DTU_2017_411_1_MG_NG_IL_a,DTU_2017_412_2_MG_NG_IL_b,DTU_2017_418_1_MG_NG_IB_a,DTU_2017_419_2_MG_NG_IB_b,DTU_2017_421_1_MG_NI_MT,DTU_2017_423_1_MG_NI_MS,DTU_2017_424_1_MG_TZ_MS,DTU_2017_425_1_MG_EE_TA,DTU_2017_426_1_MG_EE_TL,DTU_2017_427_1_MG_EE_PR,DTU_2017_428_1_MG_EE_NA,DTU_2017_430_1_MG_GE_KU,DTU_2017_431_1_MG_HR_ZA,DTU_2017_433_1_MG_LU_LU,DTU_2017_434_1_MG_IT_RO,DTU_2017_436_1_MG_GR_TH,DTU_2017_439_1_MG_GB_ED,DTU_2017_441_1_MG_CA_VA,DTU_2017_444_1_MG_BG_SO,DTU_2017_445_1_MG_GB_NC,DTU_2017_447_1_MG_UG_KA,DTU_2017_450_1_MG_PK_KA,DTU_2017_451_1_MG_PK_HY,DTU_2017_452_1_MG_BF_OU,DTU_2017_455_1_MG_PY_CO,DTU_2017_459_1_MG_LT_VI,DTU_2017_460_1_MG_KE_NA,DTU_2017_461_1_MG_KZ_AL,DTU_2017_463_1_MG_MK_SK,DTU_2017_466_1_MG_MA_CA,DTU_2017_467_1_MG_LK_RA,DTU_2017_468_1_MG_LK_MO,DTU_2017_469_1_MG_LK_BO,DTU_2017_470_1_MG_LK_CO,DTU_2017_471_1_MG_LK_MA,DTU_2017_472_1_MG_IR_SH,DTU_2017_489_1_MG_IT_NO_185,DTU_2017_490_1_MG_IT_VE_186,DTU_2017_491_1_MG_IT_CA_187,DTU_2017_492_1_MG_SE_GO_188,DTU_2017_493_1_MG_AT_VI_189,DTU_2017_494_1_MG_PT_LI_190,DTU_2017_496_1_MG_HR_ZA_192,DTU_2017_497_1_MG_GR_AT_193,DTU_2017_498_1_MG_NI_LE_194,DTU_2017_499_1_MG_CH_BR_195,DTU_2017_501_1_MG_AU_MA_197,DTU_2017_502_1_MG_BE_GE_198,DTU_2017_503_1_MG_BE_BR_199,DTU_2017_504_1_MG_BE_AN_200,DTU_2017_505_1_MG_BE_DE_201,DTU_2017_506_1_MG_FR_NA_202,DTU_2017_507_1_MG_FR_SA_203,DTU_2017_508_1_MG_ME_PO_204,DTU_2017_509_1_MG_CZ_PR_205,DTU_2017_510_1_MG_CZ_BR_206,DTU_2017_513_1_MG_BA_BL_209,DTU_2017_514_1_MG_TZ_MW_210,DTU_2017_515_1_MG_TZ_MO_211,DTU_2017_522_1_MG_CI_AB_218,DTU_2017_525_1_MG_SA_KA_221,DTU_2017_527_1_MG_ES_BA_223,DTU_2017_528_1_MG_SK_BR_224,DTU_2017_529_1_MG_GR_TH_225,DTU_2017_531_1_MG_UG_KA_227,DTU_2017_533_1_MG_NO_OS_229,DTU_2017_534_1_MG_MY_KL_230,DTU_2017_535_1_MG_MY_KG_231,DTU_2017_536_1_MG_MY_IP_232,DTU_2017_537_1_MG_AL_TI_233,DTU_2017_538_1_MG_DE_BE_234,DTU_2017_540_1_MG_DE_DR_236,DTU_2017_542_1_MG_GL_SI_238,DTU_2017_544_1_MG_IN_CO_240,DTU_2017_545_1_MG_GB_CA_241,DTU_2017_546_1_MG_GB_FA_242,DTU_2017_548_1_MG_IN_MP_244,DTU_2017_553_1_MG_PK_KA_249,DTU_2017_554_1_MG_IE_GA_250,DTU_2017_555_1_MG_HU_SK_251,DTU_2017_557_1_MG_IT_RO_253,DTU_2017_558_1_MG_AU_ME_254,DTU_2017_559_1_MG_PL_PL_255,DTU_2017_560_1_MG_NG_LA_256,DTU_2017_562_1_MG_BE_BR_258,DTU_2017_568_1_MG_EE_TL_264,DTU_2017_570_1_MG_EE_PA_266,DTU_2017_571_1_MG_EE_NA_267,DTU_2017_572_1_MG_SE_UP_268,DTU_2017_573_1_MG_IR_SH_269,DTU_2017_574_1_MG_LU_LU_270,DTU_2017_575_1_MG_PT_PO_271,DTU_2017_579_1_MG_CO_MO_275,DTU_2017_586_1_MG_MW_LI_282,DTU_2017_590_1_MG_KW_KW_286,DTU_2017_591_1_MG_NP_KA_287,DTU_2017_592_1_MG_NP_BH_288,DTU_2017_595_1_MG_CM_YA_291,DTU_2017_597_1_MG_UY_MV_293,DTU_2017_600_1_MG_MA_CA_296,DTU_2017_604_1_MG_CA_CA_300,DTU_2017_605_1_MG_CA_VA_301,DTU_2017_614_1_MG_US_HO_310,DTU_2017_627_1_MG_EC_QU_323,DTU_2017_633_1_MG_DK_AV_329,DTU_2017_637_1_MG_NL_UT_333,DTU_2017_961_1_MG_PK1708_L3,DTU_2017_964_1_MG_GR1709_L6,DTU_2017_967_1_MG_MY1709_L10,DTU_2017_973_1_MG_PK1709_L18,DTU_2017_974_1_MG_PK1710_L19,DTU_2017_977_1_MG_CM1710_L22,DTU_2017_978_1_MG_CM1712_L23,DTU_2017_980_1_MG_CM1707_L25,DTU_2017_981_1_MG_CM1708_L26,DTU_2017_982_1_MG_CM1709_L27,DTU_2017_985_1_MG_US1712_L30,DTU_2017_994_1_MG_EC1712_L39,DTU_2018_1012_1_MG_MY1803_L61,DTU_2018_1023_1_MG_CA1803_L74,DTU_2018_1028_1_MG_CA1809_L79,DTU_2018_1039_1_MG_CM1804_L96,DTU_2018_1042_1_MG_CM1803_L99,DTU_2018_1064_1_MG_TZ_MO_2,DTU_2018_1065_1_MG_TZ_MO_3,DTU_2018_1066_1_MG_TZ_MO_4,DTU_2018_1067_1_MG_TZ_MO_5,DTU_2018_1068_1_MG_TZ_MO_6,DTU_2018_1071_1_MG_TZ_MO_9,DTU_2018_1072_1_MG_TZ_MO_10,DTU_2018_647_1_MG_DK_AV_335,DTU_2018_648_1_MG_DK_VA_336,DTU_2018_649_1_MG_DK_AM_337,DTU_2018_654_1_MG_ES_BA_342,DTU_2018_655_1_MG_BE_OS_343,DTU_2018_657_1_MG_BE_HA_345,DTU_2018_663_1_MG_FR_NA_351,DTU_2018_664_1_MG_FR_SA_352,DTU_2018_666_1_MG_AT_VI_354,DTU_2018_669_1_MG_PT_LI_357,DTU_2018_672_1_MG_IT_NO_360,DTU_2018_674_1_MG_IT_CA_362,DTU_2018_676_1_MG_TR_HA_364,DTU_2018_681_1_MG_TZ_MO_369,DTU_2018_682_1_MG_TZ_MW_370,DTU_2018_686_1_MG_CA_QE_374,DTU_2018_690_1_MG_BG_SO_378,DTU_2018_696_1_MG_GR_TH_385,DTU_2018_700_1_MG_PL_PL_389,DTU_2018_703_1_MG_IT_RO_391,DTU_2018_706_1_MG_CH_BR_394,DTU_2018_710_1_MG_MA_CA_398,DTU_2018_714_1_MG_IN_UD_411,DTU_2018_717_1_MG_CI_AB_414,DTU_2018_723_1_MG_UG_KA_420,DTU_2018_724_1_MG_NG_LA_421,DTU_2018_732_1_MG_LV_RI_429,DTU_2018_733_1_MG_LV_LI_430,DTU_2018_734_1_MG_GB_EB_431,DTU_2018_750_1_MG_KE_NA_447,DTU_2018_755_1_MG_MK_SK_452,DTU_2018_756_1_MG_MK_SK_453,DTU_2018_759_1_MG_AU_MA_456,DTU_2018_763_1_MG_DE_BE_460,DTU_2018_775_1_MG_PK_KA_472,DTU_2018_776_1_MG_BR_RJ_473,DTU_2018_785_1_MG_TZ_MS_482,DTU_2018_799_1_MG_AT_VI_483,DTU_2018_801_1_MG_SE_GO_485,DTU_2018_803_1_MG_LV_RI_487,DTU_2018_804_1_MG_LV_LI_488,DTU_2018_807_1_MG_FR_SA_491,DTU_2018_811_1_MG_HU_BU_495,DTU_2018_814_1_MG_HR_ZA_498,DTU_2018_818_1_MG_DE_DR_502,DTU_2018_820_1_MG_CZ_BR_504,DTU_2018_823_1_MG_MY_KG_507,DTU_2018_825_1_MG_GR_AT_509,DTU_2018_830_1_MG_BR_BH_514,DTU_2018_836_1_MG_TR_HA_520,DTU_2018_838_1_MG_IN_UD_522,DTU_2018_839_1_MG_TZ_MO_523,DTU_2018_840_1_MG_TZ_MW_524,DTU_2018_848_1_MG_BE_BRU_532,DTU_2018_850_1_MG_BE_GH_534,DTU_2018_851_1_MG_IN_KO_535,DTU_2018_853_1_MG_UY_MO_537,DTU_2018_864_1_MG_CN_NA_548,DTU_2018_867_1_MG_ZA_CT_551,DTU_2018_868_1_MG_CH_SU_552,DTU_2018_869_1_MG_PK_FA_553,DTU_2018_870_1_MG_BO_LP_554,DTU_2018_872_1_MG_GB_EB_556,DTU_2018_876_1_MG_AU_MA_560,DTU_2018_877_1_MG_BA_BL_562,DTU_2018_880_1_MG_DE_BE_565,DTU_2018_884_1_MG_CL_SA_571,DTU_2018_887_1_MG_GR_TH_574,DTU_2018_891_1_MG_SN_DA_578,DTU_2018_892_1_MG_MA_CA_579,DTU_2018_893_1_MG_SK_BR_580,DTU_2018_894_1_MG_ES_SA_581,DTU_2018_904_1_MG_CA_VA_589,DTU_2018_905_1_MG_CA_OT_590,DTU_2018_907_1_MG_NP_KA_592,DTU_2018_908_1_MG_NG_LA_593,DTU_2018_911_1_MG_SG_JU_596,DTU_2018_912_1_MG_CM_YA_597,DTU_2018_916_1_MG_DK_AV_601,DTU_2018_920_1_MG_GL_SI_604,DTU_2018_926_1_MG_MY_PB_609,DTU_2018_927_1_MG_MY_PG_610,DTU_2018_931_1_MG_PL_PL_614,DTU_2018_932_2_MG_PL_PL_614_re_1,DTU_2018_934_1_MG_CO_BU_616,DTU_2018_936_1_MG_CO_BU_2_618,DTU_2018_937_1_MG_CO_BU_3_619,DTU_2018_938_1_MG_CO_BU_4_620,DTU_2018_941_1_MG_CO_BU_7_623,DTU_2018_942_1_MG_CO_BU_8_624,DTU_2018_943_1_MG_CO_BU_9_625,DTU_2018_947_1_MG_NG_IB_629,DTU_2018_948_2_MG_NG_IB_629_re_1,DTU_2018_979_1_MG_CM1801_L24,DTU_2018_987_1_MG_MY1801_L32,DTU_2018_988_1_MG_MY1802_L33,DTU_2019_1040_1_MG_CM1805_L97,DTU_2019_1041_1_MG_CM1802_L98
erm_F_3_M17808.v2	64	DTU_2016_141_2_MG_NLD-43_1,DTU_2016_142_3_MG_NLD-43_2,DTU_2016_143_4_MG_NLD-43_3,DTU_2016_149_1_MG_NZL-56,DTU_2016_158_3_MG_SGP-52_2,DTU_2016_177_1_MG_TUR-46,DTU_2016_193_1_MG_USA-74c,DTU_2016_221_1_MG_VNM-48,DTU_2016_33_2_MG_CAN-22_1,DTU_2016_86_1_MG_GHA-4,DTU_2017_319_1_MG_VN_HO,DTU_2017_327_1_MG_JP_JP,DTU_2017_341_1_MG_GH_AC,DTU_2017_374_2_MG_US_HO_b,DTU_2017_397_1_MG_TW_TA,DTU_2017_435_1_MG_KR_GW,DTU_2017_457_1_MG_KH_PP,DTU_2017_519_1_MG_BJ_SB_215,DTU_2017_530_1_MG_HK_HK_226,DTU_2017_543_1_MG_TW_TA_239,DTU_2017_547_1_MG_JP_JP_243,DTU_2017_576_1_MG_KR_GW_272,DTU_2017_583_1_MG_MW_MA_279,DTU_2017_606_1_MG_GH_KU_302,DTU_2017_612_1_MG_AE_AD_308,DTU_2017_970_1_MG_CN1708_L13,DTU_2017_971_1_MG_CN1709_L14,DTU_2018_1002_1_MG_CN1801_L47,DTU_2018_1004_1_MG_CN1803_L49,DTU_2018_1029_1_MG_EC1803_L80,DTU_2018_1034_1_MG_CN1804_L85,DTU_2018_1035_1_MG_CN1805_L86,DTU_2018_1036_1_MG_CN1808_L87,DTU_2018_1037_1_MG_CN1809_L88,DTU_2018_1038_1_MG_CN1810_L89,DTU_2018_680_1_MG_KR_DA_368,DTU_2018_683_1_MG_JP_JP_371,DTU_2018_687_1_MG_PK_FA_375,DTU_2018_693_1_MG_KR_GW_382,DTU_2018_695_1_MG_MU_GB_384,DTU_2018_698_1_MG_IN_KO_387,DTU_2018_702_1_MG_TW_TA_390,DTU_2018_705_1_MG_CN_YA_393,DTU_2018_711_1_MG_BR_BH_408,DTU_2018_712_1_MG_BB_WO_409,DTU_2018_713_1_MG_BB_BR_410,DTU_2018_720_1_MG_CA_OT_417,DTU_2018_727_1_MG_MY_SU_424,DTU_2018_735_1_MG_CI_YA_2_432,DTU_2018_747_1_MG_BJ_DJ_444,DTU_2018_781_1_MG_VN_HO_478,DTU_2018_783_1_MG_CN_GU_480,DTU_2018_795_1_MG_GH_AC_561,DTU_2018_815_1_MG_ES_BA_499,DTU_2018_831_1_MG_JP_HI_AM_515,DTU_2018_832_1_MG_JP_HI_SB_516,DTU_2018_859_1_MG_MU_GB_543,DTU_2018_861_1_MG_TW_TA_545,DTU_2018_873_1_MG_US_CH_557,DTU_2018_879_1_MG_JP_JP_564,DTU_2018_881_1_MG_GH_AC_568,DTU_2018_882_1_MG_GH_AC_2_569,DTU_2018_889_1_MG_BB_BR_576,DTU_2018_945_1_MG_US_CH_2_627
erm_F_3_M17808.v4	11	DTU_2016_249_2_MG_Reproduce_54_3,DTU_2016_60_3_MG_CZE-23_2,DTU_2017_320_1_MG_BR_BE,DTU_2017_355_1_MG_SN_DA,DTU_2017_414_4_MG_NG_IL_d,DTU_2017_437_1_MG_AU_ME,DTU_2017_446_1_MG_CA_TO,DTU_2017_462_1_MG_US_CH,DTU_2017_549_1_MG_TH_PA_245,DTU_2018_709_1_MG_KW_KW_397,DTU_2018_862_1_MG_IT_VE_546
erm_F_3_M17808.v3	5	DTU_2016_155_1_MG_SEN-8,DTU_2017_376_1_MG_SE_GO,DTU_2017_984_1_MG_US1710_L29,DTU_2018_697_1_MG_PT_PO_386,DTU_2018_726_1_MG_MY_PG_423
erm_F_3_M17808.v1	3	DTU_2016_140_1_MG_NLD-43,DTU_2018_857_1_MG_MG_AN_4_541,DTU_2018_930_1_MG_AE_DU_613
erm_F_3_M17808.v5	1	DTU_2017_584_1_MG_MW_MC_280
